Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: both rebels and government forces have been accused of pillaging villages in liberia 's countryside despite the peace agreement .  text2: both rebels and government forces , including those loyald to taylor , have been accused of pillaging villages in liberia 's countryside despite a peace deal .",4.0,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
text1: microsoft has been awarded a patent for a feature in instant messaging that alerts a user when the person they are communicating with is inputting a message .  text2: microsoft has been awarded a patent on a popular instant-messaging feature that shows users when the person on the other end of the conversation is typing a message .,4.75,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,73,846,4.486289978027344
text1: who will succeed mr. o 'neill at hyundai is not clear .  text2: there is no clear successor for mr. o 'neill at hyundai .,5.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,745,46,791,3.1611340045928955
"text1: "" we need to change old habits and seriously rethink business-as-usual . ""  text2: he urged employees to "" avoid complacency "" and to "" change old habits and seriously rethink business-as-usual . """,3.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,53,806,3.5237271785736084
text1: the arrests revealed new details about the four-month investigation at selenski 's mount olivet road home .  text2: kerkowski and fassett 's bodies were unearthed at selenski 's mount olivet road home on june 5 .,1.5,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: we intend to appeal vigorously and still expect to be vindicated ultimately .  text2: we think this was bad law , and we still expect to be vindicated ultimately .",3.067,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,744,9,753,1.5300602912902832
"text1: "" these despicable acts were committed by killers whose only faith is hate , "" bush said , adding that the united states will find the killers .  text2: these despicable acts were committed by killers whose only faith is hate and the united states will find the killers and they will learn the meaning of american justice .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,773,73,846,4.486289978027344
"text1: under kansas law , it is illegal for children under the age of 16 to have sexual relations .  text2: in the opinion , kline noted that it is illegal for children that young to have sexual relations .",2.75,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
text1: the transaction will expand callebaut 's sales revenues from its consumer products business to 45 percent from 23 percent .  text2: the transaction will expand callebaut 's sales revenues from its consumer products business by around 45 percent to some one-third of total sales .,3.5,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,128,895,7.03660774230957
"text1: indonesia 's army has often been accused of human rights abuses during gam 's battle for independence , charges it has generally denied while accusing the separatists of committing rights violations .  text2: indonesia 's army has been accused of human rights abuses during its earlier battles with gam , charges it has generally denied .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.528963565826416
text1: iraq 's economy was ravaged during years of u.n. sanctions over ex-president saddam hussein 's 1990 occupation of kuwait and by the u.s.-led war to oust him which ended in april .  text2: iraq 's economy was shattered under former president saddam hussein and by the u.s.-led war to oust him which ended in april .,3.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,792,84,876,4.773009777069092
"text1: one had also pointed to the word refugee in an english / turkish dictionary .  text2: one man had brandished an english-turkish dictionary and pointed to the word "" refugee "" .",3.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,71,820,4.304431200027466
"text1: the bulk of the funds , some $ 65 billion , will go for military operations in iraq and afghanistan .  text2: the bulk of the bill - $ 64.7 billion - goes for military operations primarily in iraq and afghanistan .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.143823623657227
"text1: under the u.s. constitution , the other chamber of congress , the house of representatives , does not vote on foreign alliances .  text2: the u.s. house of representatives , the other chamber of congress , does not vote on treaties .",3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,758,71,829,4.35400652885437
"text1: dolores mahoy , 68 , of colorado springs , colo . , is someone who might be helped by the legislation pending in congress .  text2: dolores e. mahoy , 68 , of colorado springs is just the type of person who might be helped by the legislation pending in congress .",4.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,774,5,779,1.4263534545898438
text1: the securities and exchange commission has also initiated an informal probe of coke .  text2: that federal investigation is separate from an informal inquiry by the securities and exchange commission .,2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,743,5,748,1.356867790222168
text1: advancing issues outnumbered decliners about 8 to 5 on the new york stock exchange .  text2: declining issues outnumbered advancers slightly more than 3 to 1 on the new york stock exchange .,2.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,753,53,806,3.5237271785736084
"text1: there are a total of 659 women enrolled at the academy , the report said .  text2: there were 659 women enrolled at the academy at the time of the survey .",4.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,748,72,820,4.304431200027466
"text1: it is a national concern that will touch virtually every american , "" abraham said .  text2: the impact of natural-gas shortages "" will touch virtually every american , "" energy secretary spencer abraham warned yesterday .",3.25,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
text1: a beauty contest to be held in italy next week may be the first for pixel-perfect pin-ups .  text2: a new beauty contest kicking off in italy next week will give pixel-perfect pin-ups the chance to steal sultry sophia 's sex-symbol status .,3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,767,128,895,7.03660774230957
"text1: in the united states , 20.7 percent of all women smoke .  text2: nevada is where the most women smoke , 28 percent .",1.333,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,741,7,748,1.356867790222168
"text1: analysts ' consensus estimate from thomson first call was for a loss of $ 2.08 a share , excluding one-time items .  text2: the estimate of analysts surveyed by thomson first call was for a loss of $ 2.75 a share .",2.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: lee janzen , who was tied atop the leaderboard with five holes left , finished with a 68 and tied for sixth .  text2: lee janzen , tied atop the leaderboard with five holes left , finished with a 68 to tie for sixth with bob crane ( 67 ) at 269 .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,772,74,846,4.528963565826416
"text1: tenet has been under scrutiny since november , when former chief executive jeffrey barbakow said the company used aggressive pricing to trigger higher payments for the sickest medicare patients .  text2: in november , jeffrey brabakow , the chief executive at the time , said the company used aggressive pricing to get higher payments for the sickest medicare patients .",3.75,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,786,128,914,7.157907247543335
text1: boeing 's board is also expected to decide at its december meeting whether to offer the airplane for sale to airlines .  text2: it is widely expected to give bair formal approval to offer the plane for sale to airlines .,2.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
"text1: bush said resistance forces hostile to the u.s. presence "" feel like ... the conditions are such that they can attack us there .  text2: there are some who feel like the conditions are such that they can attack us there .",2.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
text1: it has a margin of error of plus or minus 4 percentage points .  text2: that poll had 712 likely voters and sampling error of plus or minus 3.7 percentage points .,2.5,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,750,71,821,4.265336513519287
text1: defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client .  text2: defense lawyers had requested a change of venue for two reasons : they argued that massive pretrial publicity had tainted the jury pool against their client .,4.75,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: founded in 1996 , the lendingtree exchange consists of more than 200 banks , lenders , and brokers .  text2: lendingtree matches borrowers via the internet with more than 200 mortgage brokers , banks and other lenders .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,756,56,812,2.7713656425476074
