Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i feel like im still quite bad at describing my feelings with good words and beautiful phrases,sadness,sadness,"describing my feelings with good words and beautiful phrases

Label:
assistant
<think>

</think>

sadness",98,149,247,1.4489916956263187,0.5645,0.5645,0.3941372477046873
i feel so heartbroken over paul walker s tragic disappearance the life of someone so generous beautiful and talented should not end this way as other horrible individuals keep on living torturing assaulting and killing people,sadness,sadness,sadness,119,128,247,1.4489916956263187,0.5645,0.5645,0.3941372477046873
i feel perfectly mellow,joy,joy,"by step internally.
Output only one final label.

Input text:
i feel perfectly mellow

Label:
assistant
<think>

</think>

The phrase ""i feel perfectly mellow"" describes a state of calm, relaxed, and contentedness. Among the provided candidate labels (sadness, joy, love, anger, fear, surprise), ""mellow"" aligns most closely with positive emotions and a sense of well-being, which falls under the category of **joy**. It does not indicate negative emotions like sadness, anger, or fear, nor does it specifically denote romantic love, surprise, or shock.

Label: joy",86,161,247,1.4489916956263187,0.5645,0.5645,0.3941372477046873
i feel i have to give credit to jen mitchell for her gorgeous card a href http www,joy,joy,"gorgeous card a href http www

Label:
assistant
<think>

</think>

joy",101,146,247,1.4489916956263187,0.5645,0.5645,0.3941372477046873
i am alternating between feeling thrilled to see my dads family this weekend and terrified that i will be a black sheep among their normalcy,joy,fear,"dads family this weekend and terrified that i will be a black sheep among their normalcy

Label:
assistant
<think>

</think>

The text expresses a mix of positive excitement (""thrilled"") and intense negative anxiety (""terrified""). The core of the sentence revolves around the fear of not belonging (""black sheep"") and the dread of being out of place among a ""normal"" family. While ""thrilled"" suggests joy, the dominant emotional weight of the conflict is the terror of rejection and the anxiety of being an outsider. Among the candidate labels, ""fear"" best captures the primary emotional state described by the word ""terrified"" and the context of social anxiety.

Label: fear",107,145,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i feel for my sweet boy,love,love,": sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i feel for my sweet boy

Label:
assistant
<think>

</think>

love",87,165,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i feel about as helpless and superfluous as i did when jenn had elaine naturally,fear,sadness,"Input text:
i feel about as helpless and superfluous as i did when jenn had elaine naturally

Label:
assistant
<think>

</think>

The text expresses feelings of being ""helpless"" and ""superfluous"" (meaning unnecessary or useless). These emotions are associated with a lack of control, low self-worth, and distress. Among the candidate labels provided (sadness, joy, love, anger, fear, surprise), these feelings align most closely with sadness.

Label: sadness",100,152,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i thought i didnt feel anything anymore it was over it was ok well today a different story i feel him i want him my heart hurts thinking he wont be around i still want him around i guess its still valid,joy,sadness,"valid

Label:
assistant
<think>

</think>

sadness",123,129,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
im feeling better so hopefully things start falling back into the old routine,joy,joy,"step by step internally.
Output only one final label.

Input text:
im feeling better so hopefully things start falling back into the old routine

Label:
assistant
<think>

</think>

The text expresses a positive shift in mood (""feeling better"") and optimism about the future (""hopefully things start falling back into the old routine""). This indicates a state of relief and happiness, which aligns best with the label **joy**.

Label: joy",94,158,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i hope you feel incredibly cool now,joy,joy,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i hope you feel incredibly cool now

Label:
assistant
<think>

</think>

The phrase ""i hope you feel incredibly cool now"" expresses a positive sentiment and a wish for the recipient to feel good or confident. Among the candidate labels, ""joy"" best fits this positive and uplifting tone, whereas the others (sadness, anger, fear, surprise) do not align with the content.

Label: joy",88,164,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i watched the news at the tv,anger,fear,", joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i watched the news at the tv

Label:
assistant
<think>

</think>

Label: fear",88,164,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i didn t really go looking for it but i can definately see where the enjorlas marius ship comes from though sadly i feel it s mostly one sided and that marius is nothing more than a rich schoolboy following his whims without thoughts to the concequences,joy,sadness,sadness,136,116,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms,love,anger,"feel i should as a gracious gesture apologizing for my latest post about the osp and the rand license terms

Label:
assistant
<think>

</think>

anger",103,149,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i get people asking me what it feels like to be the most hated man in dallas county said assessor steve helm,sadness,anger,"feels like to be the most hated man in dallas county said assessor steve helm

Label:
assistant
<think>

</think>

anger",106,146,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i have reported feeling marginalized intimidated and or subjected to threats of retaliation,fear,anger,"step by step internally.
Output only one final label.

Input text:
i have reported feeling marginalized intimidated and or subjected to threats of retaliation

Label:
assistant
<think>

</think>

anger",94,158,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
im not sure if im more at peace with our situation or if im just not feeling as bitter about it but in the past five months something has changed within me,anger,joy,"but in the past five months something has changed within me

Label:
assistant
<think>

</think>

The text expresses a state of internal change, specifically mentioning being ""at peace"" and not feeling ""bitter."" These concepts are associated with calmness, acceptance, and positive emotional resolution. Among the candidate labels, ""joy"" is the closest fit to a positive, peaceful state, whereas sadness, anger, fear, and surprise do not align with the sentiment of peace and lack of bitterness.

Label: joy",113,139,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
i am feeling profoundly peaceful,joy,joy,"Candidate labels: sadness, joy, love, anger, fear, surprise
Think step by step internally.
Output only one final label.

Input text:
i am feeling profoundly peaceful

Label:
assistant
<think>

</think>

The input text ""i am feeling profoundly peaceful"" describes a state of calm and tranquility. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""joy"" is the closest positive emotion that aligns with a feeling of peace and contentment, as the other options represent negative or high-arousal emotions.

Label: joy",86,166,252,1.2663108453743916,0.5645,0.5645,0.3941372477046873
