Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .",3.333,1.0,"text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .

Score:
Score: 4.0",580,305,885,0.1012317843742494,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .\n\nScore:\nScore: 4.0"", ""text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .\n\nScore:\nScore: 4.0"", ""text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .\n\nScore:\nScore: 4.0"", ""text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .\n\nScore:\nScore: 4.0"", ""text1: the center 's president , joseph torsella , was struck on the head but was able to walk to an ambulance . text2: national constitution center president joseph torsella was hit in the head and knocked to his knees .\n\nScore:\nScore: 4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: the report ranked 45 large companies based on employment , marketing , procurement , community reinvestment and charitable donations . text2: of those three , only dillard 's responded to the survey that ranked 45 large companies on employment , marketing , procurement , community reinvestment and charitable donations .",3.0,3.9,"marketing , procurement , community reinvestment and charitable donations .

Score:
Score: 3.5",635,545,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""marketing , procurement , community reinvestment and charitable donations .\n\nScore:\nScore: 3.5"", ""marketing , procurement , community reinvestment and charitable donations .\n\nScore:\n3.5"", ""marketing , procurement , community reinvestment and charitable donations .\n\nScore:\n3.5"", ""marketing , procurement , community reinvestment and charitable donations .\n\nScore:\n4.5"", ""marketing , procurement , community reinvestment and charitable donations .\n\nScore:\n4.5""]","[3.5, 3.5, 3.5, 4.5, 4.5]"
"text1: "" i don 't know if the person i 'm talking to now may end up being someone else at another time that may not follow the rules , "" parrish said . text2: "" i don 't know whether the person i 'm talking to now may end up being someone else , "" parrish said .",3.4,4.0,".

Score:
4.0",685,495,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["".\n\nScore:\nScore: 4.5"", "".\n\nScore:\nScore: 4.5"", "".\n\nScore:\n3.5"", "".\n\nScore:\n4.0"", "".\n\nScore:\n3.5""]","[4.5, 4.5, 3.5, 4.0, 3.5]"
"text1: ruffner , 45 , doesn 't yet have an attorney in the murder charge , authorities said . text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .",5.0,2.0,". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .

Score:
Score: 4.5",570,610,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .\n\nScore:\nScore: 4.5"", "". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .\n\nScore:\nScore: 4.5"", "". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .\n\nScore:\nScore: 4.5"", "". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .\n\nScore:\nScore: 4.5"", "". text2: ruffner , 45 , does not have a lawyer on the murder charge , authorities said .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
text1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .,4.4,1.0,"Output only the final numeric score.

Text pair:
text1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .

Score:
4.5",485,695,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Output only the final numeric score.\n\nText pair:\ntext1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .\n\nScore:\n4.5"", ""Output only the final numeric score.\n\nText pair:\ntext1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .\n\nScore:\nScore: 4.5"", ""Output only the final numeric score.\n\nText pair:\ntext1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .\n\nScore:\nScore: 4.5"", ""Output only the final numeric score.\n\nText pair:\ntext1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .\n\nScore:\nScore: 4.5"", ""Output only the final numeric score.\n\nText pair:\ntext1: they are being held on immigration violations as the incident is investigated . text2: both men are being held for investigation of administrative immigration violations .\n\nScore:\nScore: 4.5""]","[1.0, 1.0, 1.0, 1.0, 1.0]"
"text1: passed in 1999 but never put into effect , the law would have made it illegal for bar and restaurant patrons to light up . text2: passed in 1999 but never put into effect , the smoking law would have prevented bar and restaurant patrons from lighting up , but exempted private clubs from the regulation .",3.4,3.7,"clubs from the regulation .

Score:
3.5",665,515,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""clubs from the regulation .\n\nScore:\n3.5"", ""clubs from the regulation .\n\nScore:\n3.5"", ""clubs from the regulation .\n\nScore:\n3.5"", ""clubs from the regulation .\n\nScore:\n3.5"", ""clubs from the regulation .\n\nScore:\n4.5""]","[3.5, 3.5, 3.5, 3.5, 4.5]"
"text1: the transaction will grant handspring stockholders 0.09 of a share of palm--and no shares of palmsource--for each share of handspring common stock . text2: under the proposed terms of the transaction , and following the spinoff of palmsource , palm will exchange 0.09 shares for each share of handspring .",3.75,3.8,"Score:
4.0",690,490,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score:\n4.0"", ""Score:\n3.5"", ""Score:\nScore: 4.5"", ""Score:\n3.5"", ""Score:\n3.5""]","[4.0, 3.5, 4.5, 3.5, 3.5]"
"text1: the report shows that drugs sold in canadian pharmacies are manufactured in facilities approved by health canada - the fda 's counterpart in canada . text2: the report shows that drugs sold in canadian pharmacies are manufactured in facilities approved by health canada , which serves a similar role as the fda for the canadian government .",5.0,4.4,"fda for the canadian government .

Score:
Score: 4.5",655,525,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""fda for the canadian government .\n\nScore:\nScore: 4.5"", ""fda for the canadian government .\n\nScore:\nScore: 4.5"", ""fda for the canadian government .\n\nScore:\n4.0"", ""fda for the canadian government .\n\nScore:\n4.5"", ""fda for the canadian government .\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 4.0, 4.5, 4.5]"
"text1: the first trial of a suspect in last year 's bali nightclub bombings that killed more than 200 people opened in indonesia today , sky news reported . text2: one of the key suspects in the october nightclub bombings that killed more than 200 people in bali went on trial monday amid tight security .",3.75,3.4,"trial monday amid tight security .

Score:
3.5",660,520,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""trial monday amid tight security .\n\nScore:\n3.5"", ""trial monday amid tight security .\n\nScore:\n3.5"", ""trial monday amid tight security .\n\nScore:\n3.0"", ""trial monday amid tight security .\n\nScore:\nScore: 3.5"", ""trial monday amid tight security .\n\nScore:\n3.5""]","[3.5, 3.5, 3.0, 3.5, 3.5]"
"text1: french retirees will increase from one fifth to a third of the population by 2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .",4.0,5.0,"2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .

Score:
Score: 4.5",555,625,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .\n\nScore:\nScore: 4.5"", ""2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .\n\nScore:\nScore: 4.5\n\nThe text pairs discuss the same topic: the increase in the number of retirees by 2040. Both texts provide similar details such as the proportion of the population that will be retirees, the current proportion, and the year 2040.\n\nThe slight difference in the structure of the sentences does not detract significantly from the semantic similarity. Therefore, a score of 4.5 reflects the strong semantic similarity between the two texts."", ""2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .\n\nScore:\nScore: 4.5"", ""2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .\n\nScore:\nScore: 4.5"", ""2040 . text2: by 2040 , retirees will account for a third of the population , up from a fifth today .\n\nScore:\nScore: 4.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: iraqi police opened fire in downtown baghdad today after demonstrators stormed a police station demanding they be given jobs they claimed to have paid bribes for . text2: iraqi police opened fire in downtown baghdad wednesday after demonstrators demanding jobs stormed a police station and threw stones at officers , police said .",3.25,4.1,", police said .

Score:
4.5",670,510,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"["", police said .\n\nScore:\n4.5"", "", police said .\n\nScore:\n3.5"", "", police said .\n\nScore:\nScore: 4.5"", "", police said .\n\nScore:\n3.5"", "", police said .\n\nScore:\nScore: 4.5""]","[4.5, 3.5, 4.5, 3.5, 4.5]"
"text1: the dow jones industrial average < .dji > added 28 points , or 0.27 percent , at 10,557 , hitting its highest level in 21 months . text2: the dow jones industrial average < .dji > rose 49 points , or 0.47 percent , to 10,578 .",2.25,4.3,Score: 4.5,705,475,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score: 4.5"", ""4.5"", ""3.5"", ""Score: 4.5"", ""4.5""]","[4.5, 4.5, 3.5, 4.5, 4.5]"
"text1: during the same quarter last year , eds declared a profit of $ 354 million , or 72 cents per share . text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .",1.5,2.0,"text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .

Score:
Score: 2.0",580,600,1180,0.39187775800019153,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .\n\nScore:\nScore: 2.0"", ""text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .\n\nScore:\nScore: 2.5"", ""text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .\n\nScore:\nScore: 2.0"", ""text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .\n\nScore:\nScore: 2.0"", ""text2: eds reported a first-quarter loss of $ 126 million , or 26 cents per share .\n\nScore:\nScore: 2.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
